state_name_data,dfso,district_code,district_name,state_code,state_name,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, ASHOKNAGAR",391,ASHOKNAGAR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, BALAGHAT",392,BALAGHAT,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, BETUL",394,BETUL,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, BURHANPUR",397,BURHANPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, CHHINDWADA",399,CHHINDWARA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, DAMOH",400,DAMOH,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, DEWAS",402,DEWAS,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, DINDORI",404,DINDORI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, GUNA",406,GUNA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, HARDA",408,HARDA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, JHABUA",412,JHABUA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, KATNI",413,KATNI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, KHANDWA",405,EAST NIMAR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, KHARGONE",414,KHARGONE,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, MANDLA",415,MANDLA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, MANDSAUR",416,MANDSAUR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, MORENA",417,MORENA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, NARSIMHAPUR",418,NARSINGHPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, NEEMUCH",419,NEEMUCH,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, NIWARI",722,Niwari,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, RAJGARH",422,RAJGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SAGAR",425,SAGAR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SEHORE",427,SEHORE,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SEONI",428,SEONI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SHAHDOL",429,SHAHDOL,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SHIVPURI",432,SHIVPURI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, SIDHI",433,SIDHI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, UMARIA",436,UMARIA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE, VIDISHA",437,VIDISHA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,BARWANI",393,BARWANI,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,BHIND",395,BHIND,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,CHHATARPUR",398,CHHATARPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,DATIA",401,DATIA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,RATLAM",423,RATLAM,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,REWA",424,REWA,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,SHEOPOUR",431,SHEOPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICE,TIKAMGARH",434,TIKAMGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICER, HOSHANGABAD",409,HOSHANGABAD,23,MADHYA PRADESH,,
MADHYA PRADESH,"DISTRICT FOOD OFFICER, UJJAIN",435,UJJAIN,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO AGAR MALWA,667,AGAR MALWA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO ALIRAJPUR,639,ALIRAJPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO ANUPPUR,390,ANUPPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO ASHOKNAGAR,391,ASHOKNAGAR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BALAGHAT,392,BALAGHAT,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BARWANI,393,BARWANI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BETUL,394,BETUL,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BHIND,395,BHIND,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BHOPAL,396,BHOPAL,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO BURHANPUR,397,BURHANPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO CHHATARPUR,398,CHHATARPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO CHHINDWARA,399,CHHINDWARA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO DAMOH,400,DAMOH,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO DATIA,401,DATIA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO DEWAS,402,DEWAS,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO DHAR,403,DHAR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO DINDORI,404,DINDORI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO GUNA,406,GUNA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO GWALIOR,407,GWALIOR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO HARDA,408,HARDA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO HOSHANGABAD,409,HOSHANGABAD,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO INDORE,410,INDORE,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO JABALPUR,411,JABALPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO JHABUA,412,JHABUA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO KATNI,413,KATNI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO KHANDWA,405,EAST NIMAR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO KHARGONE,414,KHARGONE,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO MANDLA,415,MANDLA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO MANDSAUR,416,MANDSAUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO MORENA,417,MORENA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO NARSINGHPUR,418,NARSINGHPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO NEEMUCH,419,NEEMUCH,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO PANNA,420,PANNA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO RAISEN,421,RAISEN,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO RAJGARH,422,RAJGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO RATLAM,423,RATLAM,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO REWA,424,REWA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SAGAR,425,SAGAR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SATNA,426,SATNA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SEHORE,427,SEHORE,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SEONI,428,SEONI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SHAHDOL,429,SHAHDOL,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SHAJAPUR,430,SHAJAPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SHEOPUR,431,SHEOPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SHIVPURI,432,SHIVPURI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SIDHI,433,SIDHI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO SINGROULI,638,SINGRAULI,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO TIKAMGARH,434,TIKAMGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO UJJAIN,435,UJJAIN,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO UMARIA,436,UMARIA,23,MADHYA PRADESH,,
MADHYA PRADESH,DSO VIDISHA,437,VIDISHA,23,MADHYA PRADESH,,
MADHYA PRADESH,EAST NIMAR,405,EAST NIMAR,23,MADHYA PRADESH,,
MADHYA PRADESH,GUNA,406,GUNA,23,MADHYA PRADESH,,
MADHYA PRADESH,GWALIOR,407,GWALIOR,23,MADHYA PRADESH,,
MADHYA PRADESH,HARDA,408,HARDA,23,MADHYA PRADESH,,
MADHYA PRADESH,HOSHANGABAD,409,HOSHANGABAD,23,MADHYA PRADESH,,
MADHYA PRADESH,INDORE,410,INDORE,23,MADHYA PRADESH,,
MADHYA PRADESH,JABALPUR,411,JABALPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,JHABUA,412,JHABUA,23,MADHYA PRADESH,,
MADHYA PRADESH,KATNI,413,KATNI,23,MADHYA PRADESH,,
MADHYA PRADESH,KHANDWA,405,EAST NIMAR,23,MADHYA PRADESH,,
MADHYA PRADESH,KHARGONE,414,KHARGONE,23,MADHYA PRADESH,,
MADHYA PRADESH,MANDLA,415,MANDLA,23,MADHYA PRADESH,,
MADHYA PRADESH,MANDSAUR,416,MANDSAUR,23,MADHYA PRADESH,,
MADHYA PRADESH,MORENA,417,MORENA,23,MADHYA PRADESH,,
MADHYA PRADESH,NARSIMHAPUR,418,NARSINGHPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,NARSINGHPUR,418,NARSINGHPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,NEEMUCH,419,NEEMUCH,23,MADHYA PRADESH,,
MADHYA PRADESH,Niwari,722,Niwari,23,MADHYA PRADESH,,
MADHYA PRADESH,PANNA,420,PANNA,23,MADHYA PRADESH,,
MADHYA PRADESH,RAISEN,421,RAISEN,23,MADHYA PRADESH,,
MADHYA PRADESH,RAJGARH,422,RAJGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,RATLAM,423,RATLAM,23,MADHYA PRADESH,,
MADHYA PRADESH,REWA,424,REWA,23,MADHYA PRADESH,,
MADHYA PRADESH,SAGAR,425,SAGAR,23,MADHYA PRADESH,,
MADHYA PRADESH,SATNA,426,SATNA,23,MADHYA PRADESH,,
MADHYA PRADESH,SEHORE,427,SEHORE,23,MADHYA PRADESH,,
MADHYA PRADESH,SEONI,428,SEONI,23,MADHYA PRADESH,,
MADHYA PRADESH,SHAHDOL,429,SHAHDOL,23,MADHYA PRADESH,,
MADHYA PRADESH,SHAJAPUR,430,SHAJAPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,SHEOPUR,431,SHEOPUR,23,MADHYA PRADESH,,
MADHYA PRADESH,SHIVPURI,432,SHIVPURI,23,MADHYA PRADESH,,
MADHYA PRADESH,SIDHI,433,SIDHI,23,MADHYA PRADESH,,
MADHYA PRADESH,SINGRAULI,638,SINGRAULI,23,MADHYA PRADESH,,
MADHYA PRADESH,TIKAMGARH,434,TIKAMGARH,23,MADHYA PRADESH,,
MADHYA PRADESH,UJJAIN,435,UJJAIN,23,MADHYA PRADESH,,
MADHYA PRADESH,UMARIA,436,UMARIA,23,MADHYA PRADESH,,
MADHYA PRADESH,VIDISHA,437,VIDISHA,23,MADHYA PRADESH,,
MAHARASHTRA,A REGION PAREL,482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,Ahmadnagar,466,AHMEDNAGAR,27,MAHARASHTRA,,
MAHARASHTRA,AHMEDNAGAR,466,AHMEDNAGAR,27,MAHARASHTRA,,
MAHARASHTRA,Akola,467,AKOLA,27,MAHARASHTRA,,
MAHARASHTRA,Amravati,468,AMRAVATI,27,MAHARASHTRA,,
MAHARASHTRA,Aurangabad,469,AURANGABAD,27,MAHARASHTRA,,
MAHARASHTRA,Beed,470,BEED,27,MAHARASHTRA,,
MAHARASHTRA,Bhandara,471,BHANDARA,27,MAHARASHTRA,,
MAHARASHTRA,Buldana,472,BULDHANA,27,MAHARASHTRA,,
MAHARASHTRA,BULDHANA,472,BULDHANA,27,MAHARASHTRA,,
MAHARASHTRA,Chandrapur,473,CHANDRAPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH FOOD DISTRIBUTION), NAGPUR",484,NAGPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH FOOD DISTRIBUTION), PUNE",490,PUNE,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH FOOD DISTRIBUTION), SOLAPUR",496,SOLAPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), AHMEDNAGAR",466,AHMEDNAGAR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), AMRAVATI",468,AMRAVATI,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), AURANGABAD",469,AURANGABAD,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), BEED",470,BEED,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), BULDANA",472,BULDHANA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), DHULE",474,DHULE,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), GONDIA",476,GONDIA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), KOLHAPUR",480,KOLHAPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), NAGPUR",484,NAGPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), NANDED",485,NANDED,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), NANDURBAR",486,NANDURBAR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), PALGHAR",665,PALGHAR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), PARBHANI",489,PARBHANI,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), RAIGAD-ALIBAG",491,RAIGAD,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), SANGLI",493,SANGLI,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), SINDHUDURG",495,SINDHUDURG,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY), WASHIM",499,WASHIM,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),AKOLA",467,AKOLA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),BHANDARA",471,BHANDARA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),CHANDRAPUR",473,CHANDRAPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),GADCHIROLI",475,GADCHIROLI,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),HINGOLI",477,HINGOLI,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),JALNA",479,JALNA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),LATUR",481,LATUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),NASHIK",487,NASHIK,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),OSMANABAD",488,OSMANABAD,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),PUNE",490,PUNE,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),SATARA",494,SATARA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),SOLAPUR",496,SOLAPUR,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),THANE",497,THANE,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),WARDHA",498,WARDHA,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (BRANCH SUPPLY),YAVATMAL",500,YAVATMAL,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE (SUPPLY BRANCH), JALGAON",478,JALGAON,27,MAHARASHTRA,,
MAHARASHTRA,"COLLECTOR OFFICE(SUPPLY BRANCH), RATNAGIRI",492,RATNAGIRI,27,MAHARASHTRA,,
MAHARASHTRA,D REGION ANDHERI,482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,DEPUTY CONTROLLER OF RATIONING A REGION PAREL,482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,"DEPUTY CONTROLLER OF RATIONING, D REGION, SANTACRUZ",482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,"DEPUTY CONTROLLER OF RATIONING, E REGION, WADALA",482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,"DEPUTY CONTROLLER OF RATIONING, F REGION, THANE",497,THANE,27,MAHARASHTRA,,
MAHARASHTRA,"DEPUTY CONTROLLER OF RATIONING, G REGION, KANDIVALI",483,MUMBAI SUBURBAN,27,MAHARASHTRA,,
MAHARASHTRA,Dhule,474,DHULE,27,MAHARASHTRA,,
MAHARASHTRA,E REGION WADALA,482,MUMBAI,27,MAHARASHTRA,,
MAHARASHTRA,F REGION THANE,483,MUMBAI SUBURBAN,27,MAHARASHTRA,,
MAHARASHTRA,G REGION KANDIVALI,483,MUMBAI SUBURBAN,27,MAHARASHTRA,,
MAHARASHTRA,GADCHIROLI,475,GADCHIROLI,27,MAHARASHTRA,,
MAHARASHTRA,Gondia,476,GONDIA,27,MAHARASHTRA,,
MAHARASHTRA,Hingoli,477,HINGOLI,27,MAHARASHTRA,,
MAHARASHTRA,JALGAON,478,JALGAON,27,MAHARASHTRA,,
MAHARASHTRA,Jalna,479,JALNA,27,MAHARASHTRA,,
MAHARASHTRA,Kolhapur,480,KOLHAPUR,27,MAHARASHTRA,,
MAHARASHTRA,LATUR,481,LATUR,27,MAHARASHTRA,,
MAHARASHTRA,NAGPUR DSO,484,NAGPUR,27,MAHARASHTRA,,
MAHARASHTRA,Nagpur Fdo,484,NAGPUR,27,MAHARASHTRA,,
MAHARASHTRA,Nanded,485,NANDED,27,MAHARASHTRA,,
MAHARASHTRA,Nandurbar,486,NANDURBAR,27,MAHARASHTRA,,
MAHARASHTRA,Nashik,487,NASHIK,27,MAHARASHTRA,,
MAHARASHTRA,Osmanabad,488,OSMANABAD,27,MAHARASHTRA,,
MAHARASHTRA,Palghar,665,PALGHAR,27,MAHARASHTRA,,
MAHARASHTRA,Parbhani,489,PARBHANI,27,MAHARASHTRA,,
MAHARASHTRA,Pune Dso,490,PUNE,27,MAHARASHTRA,,
MAHARASHTRA,Pune FDO,490,PUNE,27,MAHARASHTRA,,
MAHARASHTRA,RAIGAD,491,RAIGAD,27,MAHARASHTRA,,
MAHARASHTRA,Ratnagiri,492,RATNAGIRI,27,MAHARASHTRA,,
MAHARASHTRA,Sangli,493,SANGLI,27,MAHARASHTRA,,
MAHARASHTRA,SATARA,494,SATARA,27,MAHARASHTRA,,
MAHARASHTRA,Sindhudurg,495,SINDHUDURG,27,MAHARASHTRA,,
MAHARASHTRA,Solapur DSO,496,SOLAPUR,27,MAHARASHTRA,,
MAHARASHTRA,SOLAPUR FDO,496,SOLAPUR,27,MAHARASHTRA,,
MAHARASHTRA,THANE,497,THANE,27,MAHARASHTRA,,
MAHARASHTRA,Wardha,498,WARDHA,27,MAHARASHTRA,,
MAHARASHTRA,Washim,499,WASHIM,27,MAHARASHTRA,,
MAHARASHTRA,YAVATMAL,500,YAVATMAL,27,MAHARASHTRA,,
MANIPUR,ADC Kangpokpi,712,KANGPOKPI,14,MANIPUR,,
MANIPUR,ADC Office Moreh,716,TENGNOUPAL,14,MANIPUR,,
MANIPUR,BISHNUPUR,252,BISHNUPUR,14,MANIPUR,,
MANIPUR,CHANDEL,253,CHANDEL,14,MANIPUR,,
MANIPUR,CHURACHANDPUR,254,CHURACHANDPUR,14,MANIPUR,,
MANIPUR,DSO BISHNUPUR,252,BISHNUPUR,14,MANIPUR,,
MANIPUR,DSO CHANDEL,253,CHANDEL,14,MANIPUR,,
MANIPUR,DSO CHURACHANDPUR,254,CHURACHANDPUR,14,MANIPUR,,
MANIPUR,DSO IMPHAL EAST,255,IMPHAL EAST,14,MANIPUR,,
MANIPUR,DSO LAMPHEL,256,IMPHAL WEST,14,MANIPUR,,
MANIPUR,DSO SENAPATI,257,SENAPATI,14,MANIPUR,,
MANIPUR,DSO TAMENGLONG,258,TAMENGLONG,14,MANIPUR,,
MANIPUR,DSO THOUBAL,259,THOUBAL,14,MANIPUR,,
MANIPUR,DSO UKHRUL,260,UKHRUL,14,MANIPUR,,
MANIPUR,IMPHAL EAST,255,IMPHAL EAST,14,MANIPUR,,
MANIPUR,IMPHAL WEST,256,IMPHAL WEST,14,MANIPUR,,
MANIPUR,JIRIBAM,713,JIRIBAM,14,MANIPUR,,
MANIPUR,Jiribam ADC,713,JIRIBAM,14,MANIPUR,,
MANIPUR,KAKCHING,711,KAKCHING,14,MANIPUR,,
MANIPUR,KAMJONG,717,KAMJONG,14,MANIPUR,,
MANIPUR,KANGPOKPI,712,KANGPOKPI,14,MANIPUR,,
MANIPUR,NONEY,714,NONEY,14,MANIPUR,,
MANIPUR,PHERZWAL,715,PHERZAWL,14,MANIPUR,,
MANIPUR,TAMENGLONG,258,TAMENGLONG,14,MANIPUR,,
MANIPUR,TENGNOUPAL,716,TENGNOUPAL,14,MANIPUR,,
MANIPUR,THOUBAL,259,THOUBAL,14,MANIPUR,,
MEGHALAYA,East Garo Hills,273,EAST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,East Jaintia Hills,657,EAST JAINTIA HILLS,17,MEGHALAYA,,
MEGHALAYA,East Khasi Hills,274,EAST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,North Garo Hills,656,NORTH GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), AMPATI",663,SOUTH WEST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), BAGHMARA",277,SOUTH GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), JOWAI",275,WEST JAINTIA HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), KHLIEHRIAT",657,EAST JAINTIA HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), MAWKYRWAT",658,SOUTH WEST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), NONGPOH",276,RI BHOI,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), NONGSTOIN",279,WEST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), RESUBELPARA",656,NORTH GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), SHILLONG",274,EAST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), TURA",278,WEST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE DEPUTY COMMISSIONER(SUPPLY), WILLIAMNAGAR",273,EAST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE SUB DIVISIONAL OFFICER(SUPPLY), AMLAREM",275,WEST JAINTIA HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE SUB DIVISIONAL OFFICER(SUPPLY), DADENGIRI",278,WEST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE SUB DIVISIONAL OFFICER(SUPPLY), MAIRANG",279,WEST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,"OFFICE OF THE SUB DIVISIONAL OFFICER(SUPPLY), SOHRA",274,EAST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,"MEGHALAYAOFFICE OF THE SUB DIVISIONAL OFFICER(SUPPLY), PYNURSLA",274,EAST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,Ri Bhoi,276,RI BHOI,17,MEGHALAYA,,
MEGHALAYA,South Garo Hills,277,SOUTH GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,SOUTH WEST GARO HILLS,658,SOUTH WEST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,South West Khasi Hills,658,SOUTH WEST KHASI HILLS,17,MEGHALAYA,,
MEGHALAYA,Southwest Garo Hills,663,SOUTH WEST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,West Garo Hills,278,WEST GARO HILLS,17,MEGHALAYA,,
MEGHALAYA,West Jaintia Hills,275,WEST JAINTIA HILLS,17,MEGHALAYA,,
MEGHALAYA,West Khasi Hills,279,WEST KHASI HILLS,17,MEGHALAYA,,
MIZORAM,AIZAWL,261,AIZAWL,15,MIZORAM,,
MIZORAM,AIZAWL EAST,261,AIZAWL,15,MIZORAM,,
MIZORAM,AIZAWL WEST,261,AIZAWL,15,MIZORAM,,
MIZORAM,CHAMPHAI,262,CHAMPHAI,15,MIZORAM,,
MIZORAM,DCSO CHAMPHAI,262,CHAMPHAI,15,MIZORAM,,
MIZORAM,DCSO KOLASIB,263,KOLASIB,15,MIZORAM,,
MIZORAM,DCSO LAWNGTLAI,264,LAWNGTLAI,15,MIZORAM,,
MIZORAM,DCSO LUNGLEI,265,LUNGLEI,15,MIZORAM,,
MIZORAM,DCSO MAMIT,266,MAMIT,15,MIZORAM,,
MIZORAM,DCSO SAIHA,267,SAIHA,15,MIZORAM,,
MIZORAM,DCSO SERCHHIP,268,SERCHHIP,15,MIZORAM,,
MIZORAM,KOLASIB,263,KOLASIB,15,MIZORAM,,
MIZORAM,LAWNGTLAI,264,LAWNGTLAI,15,MIZORAM,,
